"documents","link"
"https://www.gov.uk/government/publications/global-burden-of-disease-for-england-international-comparisons/the-burden-of-disease-in-england-compared-with-22-peer-countries-executive-summary","https://www.gov.uk/government/publications/global-burden-of-disease-for-england-international-comparisons"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/856938/GBD_NHS_England_report.pdf","https://www.gov.uk/government/publications/global-burden-of-disease-for-england-international-comparisons"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/856940/GBD_NHS_England_report_technical_appendix.pdf","https://www.gov.uk/government/publications/global-burden-of-disease-for-england-international-comparisons"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/852919/Business_Population_Estimates_for_the_UK_and_regions_-_2019_Statistical_Release.pdf","https://www.gov.uk/government/statistics/business-population-estimates-2019"
"https://www.gov.uk/government/statistics/business-population-estimates-2019/business-population-estimates-for-the-uk-and-regions-2019-statistical-release-html","https://www.gov.uk/government/statistics/business-population-estimates-2019"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/836562/BPE__2019_detailed_tables.xls","https://www.gov.uk/government/statistics/business-population-estimates-2019"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/836563/BPE__2019_detailed_tables.ods","https://www.gov.uk/government/statistics/business-population-estimates-2019"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/836574/METHODOLOGY___QUALITY_NOTE_BPE.pdf","https://www.gov.uk/government/statistics/business-population-estimates-2019"
"https://www.gov.uk/government/publications/initial-teacher-education-curriculum-research/building-great-teachers","https://www.gov.uk/government/publications/initial-teacher-education-curriculum-research"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/858568/Building_great_teachers__Initial_teacher_education_curriculum_research_phase_2_.pdf","https://www.gov.uk/government/publications/initial-teacher-education-curriculum-research"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/839656/Literature_Review_of_Initial_Teacher_Education_Curriculum_-_final.pdf","https://www.gov.uk/government/publications/initial-teacher-education-curriculum-research"
"https://www.gov.uk/government/publications/irp-dorset-advice/irp-advice-to-the-minister-of-state-for-health-on-the-dorset-clinical-services-review-accessible-version","https://www.gov.uk/government/publications/irp-dorset-advice"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1079778/irp-advice-to-minister-of-state-for-health-on-dorset-clinical-services-review.pdf","https://www.gov.uk/government/publications/irp-dorset-advice"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/329163/2013_Regional_Statistics_Release_-_Web.doc","https://www.gov.uk/government/statistics/insolvency-statistics-individual-insolvencies-by-region-2013"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/382011/Regional_Insolvency_Statistics_2013_-_Constituency_Supplement_Release_-_Web.pdf","https://www.gov.uk/government/statistics/insolvency-statistics-individual-insolvencies-by-region-2013"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/328193/Individual_insolvencies_by_region_and_local_authority_-_detailed_tables.zip","https://www.gov.uk/government/statistics/insolvency-statistics-individual-insolvencies-by-region-2013"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/328194/Individual_insolvencies_by_age__gender_and_region__2009_to_2013_-_detailed_tables.zip","https://www.gov.uk/government/statistics/insolvency-statistics-individual-insolvencies-by-region-2013"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/382014/Web_tables_-_Insolvencies_by_parliamentary_constituency_2013.xlsx","https://www.gov.uk/government/statistics/insolvency-statistics-individual-insolvencies-by-region-2013"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/382016/PRA_list_Individual_Insolvencies_by_Region_England_Wales__2013_Parliamentary_Constituency_Supplement.docx","https://www.gov.uk/government/statistics/insolvency-statistics-individual-insolvencies-by-region-2013"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/854550/TRP_Interim_Evaulation.pdf","https://www.gov.uk/government/publications/evaluation-of-the-taylor-review-pilot-emerging-monitoring-and-evaluation-evidence-september-2018-to-march-2019"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/857183/Interim_Evalution_of_the_Taylor_Review_Pilot__Word_.docx","https://www.gov.uk/government/publications/evaluation-of-the-taylor-review-pilot-emerging-monitoring-and-evaluation-evidence-september-2018-to-march-2019"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/854551/TRP_Review_of_Past_Schemes.pdf","https://www.gov.uk/government/publications/evaluation-of-the-taylor-review-pilot-emerging-monitoring-and-evaluation-evidence-september-2018-to-march-2019"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/857184/Report_on_Past_Scheme_Evaluations__Word_.docx","https://www.gov.uk/government/publications/evaluation-of-the-taylor-review-pilot-emerging-monitoring-and-evaluation-evidence-september-2018-to-march-2019"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/854552/TRP_Technical_Annex.pdf","https://www.gov.uk/government/publications/evaluation-of-the-taylor-review-pilot-emerging-monitoring-and-evaluation-evidence-september-2018-to-march-2019"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/857185/Technical_Annex_to_the_Interim_Report__Powerpoint_.pptx","https://www.gov.uk/government/publications/evaluation-of-the-taylor-review-pilot-emerging-monitoring-and-evaluation-evidence-september-2018-to-march-2019"
"http://digital.nhs.uk/pubs/msmssep19exp","https://www.gov.uk/government/statistics/maternity-services-monthly-statistics-september-2019-experimental-statistics"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/856739/defra-sac-landscape-quality-review.pdf","https://www.gov.uk/government/publications/landscape-quality-a-rapid-review-of-the-evidence"
"https://www.gov.uk/government/publications/fight-or-flight-how-stuck-schools-are-overcoming-isolation/fight-or-flight-how-stuck-schools-are-overcoming-isolation-evaluation-report","https://www.gov.uk/government/publications/fight-or-flight-how-stuck-schools-are-overcoming-isolation"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/856088/How__stuck__schools_are_overcoming_isolation_-_evaluation_report.pdf","https://www.gov.uk/government/publications/fight-or-flight-how-stuck-schools-are-overcoming-isolation"
"https://www.gov.uk/government/publications/sexual-health-collaborative-commissioning-evaluation/overview-of-the-sexual-health-collaborative-commissioning-evaluation","https://www.gov.uk/government/publications/sexual-health-collaborative-commissioning-evaluation"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/856884/AssetPlus_finalreport.PDF","https://www.gov.uk/government/publications/process-evaluation-of-assetplus"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/853175/AssetPlus_annexes.PDF","https://www.gov.uk/government/publications/process-evaluation-of-assetplus"
"https://www.gov.uk/government/statistics/mod-trade-industry-and-contracts-2019/finance-and-economics-annual-statistical-bulletin-trade-industry-and-contracts-2019","https://www.gov.uk/government/statistics/mod-trade-industry-and-contracts-2019"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/851857/Finance_and_economics_annual_statistical_bulletin_trade_industry_and_contracts_2019_Revised.pdf","https://www.gov.uk/government/statistics/mod-trade-industry-and-contracts-2019"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/858059/Trade_Industry_and_Contracts_2019_Supporting_Tables_Revised_15th_Jan_2020.ods","https://www.gov.uk/government/statistics/mod-trade-industry-and-contracts-2019"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/828747/Background_quality_report_trade_industry_and_contracts_2019.pdf","https://www.gov.uk/government/statistics/mod-trade-industry-and-contracts-2019"
"https://www.gov.uk/government/statistics/non-association-independent-schools-inspections-and-outcomes-official-statistics-as-at-31-march-2017/non-association-independent-schools-inspections-and-outcomes-official-statistics-as-at-31-march-2017","https://www.gov.uk/government/statistics/non-association-independent-schools-inspections-and-outcomes-official-statistics-as-at-31-march-2017"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/630609/Non-association_Independent_schools_inspections_and_outcomes_September_16_to_March_17.pdf","https://www.gov.uk/government/statistics/non-association-independent-schools-inspections-and-outcomes-official-statistics-as-at-31-march-2017"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/630610/Non-association_Independent_schools_inspections_and_outcomes_September_16_to_March_17.doc","https://www.gov.uk/government/statistics/non-association-independent-schools-inspections-and-outcomes-official-statistics-as-at-31-march-2017"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/853649/Non-association_independent_schools_inspections_and__outcomes_as_at_31_March_2017_Charts_and_tables.xlsx","https://www.gov.uk/government/statistics/non-association-independent-schools-inspections-and-outcomes-official-statistics-as-at-31-march-2017"
"https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/853650/Non-association_standard_inspections_and_outcomes_between_1_September_2016_and_31_March_2017.csv/preview","https://www.gov.uk/government/statistics/non-association-independent-schools-inspections-and-outcomes-official-statistics-as-at-31-march-2017"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/853650/Non-association_standard_inspections_and_outcomes_between_1_September_2016_and_31_March_2017.csv","https://www.gov.uk/government/statistics/non-association-independent-schools-inspections-and-outcomes-official-statistics-as-at-31-march-2017"
"https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/853651/Non-association_progress_monitoring_inspections_and_outcomes_between_1_September_2016_and_31_March_2017.csv/preview","https://www.gov.uk/government/statistics/non-association-independent-schools-inspections-and-outcomes-official-statistics-as-at-31-march-2017"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/853651/Non-association_progress_monitoring_inspections_and_outcomes_between_1_September_2016_and_31_March_2017.csv","https://www.gov.uk/government/statistics/non-association-independent-schools-inspections-and-outcomes-official-statistics-as-at-31-march-2017"
"https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/853652/Non-association_inspections_and_outcomes_inspections_data_as_at_31_March_2017.csv/preview","https://www.gov.uk/government/statistics/non-association-independent-schools-inspections-and-outcomes-official-statistics-as-at-31-march-2017"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/853652/Non-association_inspections_and_outcomes_inspections_data_as_at_31_March_2017.csv","https://www.gov.uk/government/statistics/non-association-independent-schools-inspections-and-outcomes-official-statistics-as-at-31-march-2017"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/630226/Non-association_independent_inspections_and_outcomes_as_at_31_March_2017_quality_and_methodology_report.pdf","https://www.gov.uk/government/statistics/non-association-independent-schools-inspections-and-outcomes-official-statistics-as-at-31-march-2017"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/630236/Non-Independent_schools_inspections_and_outcomes_Sep_2016_to_Mar_2017_pre-release_access_list.pdf","https://www.gov.uk/government/statistics/non-association-independent-schools-inspections-and-outcomes-official-statistics-as-at-31-march-2017"
"https://www.gov.uk/government/statistics/non-association-independent-schools-inspections-and-outcomes-as-at-31-august-2017/non-association-independent-schools-inspections-and-outcomes-official-statistics-as-at-31-august-2017-main-findings","https://www.gov.uk/government/statistics/non-association-independent-schools-inspections-and-outcomes-as-at-31-august-2017"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/662221/Non-association_Independent_schools_inspections_and_outcomes_Sep_16_to_Aug_17.docx","https://www.gov.uk/government/statistics/non-association-independent-schools-inspections-and-outcomes-as-at-31-august-2017"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/662222/Non-association_Independent_schools_inspections_and_outcomes_Sep_16_to_A....pdf","https://www.gov.uk/government/statistics/non-association-independent-schools-inspections-and-outcomes-as-at-31-august-2017"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/853816/Non-association_independent_schools_inspections_and_outcomes_as_at_31_Aug_2017_Charts_and_tables.xlsx","https://www.gov.uk/government/statistics/non-association-independent-schools-inspections-and-outcomes-as-at-31-august-2017"
"https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/853637/Non-association_standard_inspections_and_outcomes_1_Sep_2016_to_31_Aug_2017.csv/preview","https://www.gov.uk/government/statistics/non-association-independent-schools-inspections-and-outcomes-as-at-31-august-2017"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/853637/Non-association_standard_inspections_and_outcomes_1_Sep_2016_to_31_Aug_2017.csv","https://www.gov.uk/government/statistics/non-association-independent-schools-inspections-and-outcomes-as-at-31-august-2017"
"https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/853639/Non-association_progress_monitoring_inspections_and_outcomes_1_Sep_2016_to_31_Aug_2017.csv/preview","https://www.gov.uk/government/statistics/non-association-independent-schools-inspections-and-outcomes-as-at-31-august-2017"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/853639/Non-association_progress_monitoring_inspections_and_outcomes_1_Sep_2016_to_31_Aug_2017.csv","https://www.gov.uk/government/statistics/non-association-independent-schools-inspections-and-outcomes-as-at-31-august-2017"
"https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/853641/Non-association_inspections_and_outcomes_inspections_data_as_at_31_Aug_2017.csv/preview","https://www.gov.uk/government/statistics/non-association-independent-schools-inspections-and-outcomes-as-at-31-august-2017"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/853641/Non-association_inspections_and_outcomes_inspections_data_as_at_31_Aug_2017.csv","https://www.gov.uk/government/statistics/non-association-independent-schools-inspections-and-outcomes-as-at-31-august-2017"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/661552/Non-association_independent_inspections_and_outcomes_as_at_31_Aug_2017_quality_and_methodology_report.pdf","https://www.gov.uk/government/statistics/non-association-independent-schools-inspections-and-outcomes-as-at-31-august-2017"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/661592/Non-Independent_schools_inspections_and_outcomes_Sep_2016_to_Aug_2017__pre-release_access_list.pdf","https://www.gov.uk/government/statistics/non-association-independent-schools-inspections-and-outcomes-as-at-31-august-2017"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/851790/GCSE_reform_in_schools_-_FINAL196556.pdf","https://www.gov.uk/government/publications/gcse-reform-in-schools"
"http://digital.nhs.uk/pubs/msmsaug19exp","https://www.gov.uk/government/statistics/maternity-services-monthly-statistics-august-2019-experimental-statistics"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/846169/Mortgage_and_Landlord_Possession_Statistics_Jul-Sep_19.pdf","https://www.gov.uk/government/statistics/mortgage-and-landlord-possession-statistics-july-to-september-2019"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/846170/Mortgage_and_Landlord_Possession_Statistics_Tables_Jul-Sep_19.xlsx","https://www.gov.uk/government/statistics/mortgage-and-landlord-possession-statistics-july-to-september-2019"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/846171/Mortgage_and_Landlord_Possession_Statistics_Jul-Sep_19_-_Annex.pdf","https://www.gov.uk/government/statistics/mortgage-and-landlord-possession-statistics-july-to-september-2019"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/846172/CSVs.zip","https://www.gov.uk/government/statistics/mortgage-and-landlord-possession-statistics-july-to-september-2019"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/846173/Data_visualisation_tool.pdf","https://www.gov.uk/government/statistics/mortgage-and-landlord-possession-statistics-july-to-september-2019"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/846174/Pre_release_list_-_no_names.pdf","https://www.gov.uk/government/statistics/mortgage-and-landlord-possession-statistics-july-to-september-2019"
"https://www.gov.uk/government/statistics/universal-credit-29-april-2013-to-10-october-2019/universal-credit-statistics-29-april-2013-to-10-october-2019","https://www.gov.uk/government/statistics/universal-credit-29-april-2013-to-10-october-2019"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/845647/universal-credit-statistics-to-10-october-2019-tables.ods","https://www.gov.uk/government/statistics/universal-credit-29-april-2013-to-10-october-2019"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/845220/Background_Information.pdf","https://www.gov.uk/government/statistics/non-domestic-rating-challenges-and-changes-2017-and-2010-rating-lists-september-2019-experimental"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/845223/Checks__challenges_and_changes_against_the_2017_local_rating_list__England__September_2019.xlsx","https://www.gov.uk/government/statistics/non-domestic-rating-challenges-and-changes-2017-and-2010-rating-lists-september-2019-experimental"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/845225/Challenges_and_changes_against_the_2017_local_rating_list__Wales__September_2019.xlsx","https://www.gov.uk/government/statistics/non-domestic-rating-challenges-and-changes-2017-and-2010-rating-lists-september-2019-experimental"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/845226/Challenges_and_changes_against_the_2010_local_rating_list__England_and_Wales__September_2019.xlsx","https://www.gov.uk/government/statistics/non-domestic-rating-challenges-and-changes-2017-and-2010-rating-lists-september-2019-experimental"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/845227/Pre_release_access_list_112019.pdf","https://www.gov.uk/government/statistics/non-domestic-rating-challenges-and-changes-2017-and-2010-rating-lists-september-2019-experimental"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/845228/Non-domestic_rating_challenges_and_changes_2017_and_2010_rating_lists_September_2019.zip","https://www.gov.uk/government/statistics/non-domestic-rating-challenges-and-changes-2017-and-2010-rating-lists-september-2019-experimental"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/844350/impacts_of_minimum_wages_review_of_the_international_evidence_Arindrajit_Dube_web.pdf","https://www.gov.uk/government/publications/impacts-of-minimum-wages-review-of-the-international-evidence"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/844755/Technical_Annex_A_Evidence_from_Seven_US_States_on_the_Impact_of_High_Minimum_Wages.pdf","https://www.gov.uk/government/publications/impacts-of-minimum-wages-review-of-the-international-evidence"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/844756/Technical_Annex_B_Estimating_the_Impact_of_the_2016_Introduction_of_the_National_Living_Wage.pdf","https://www.gov.uk/government/publications/impacts-of-minimum-wages-review-of-the-international-evidence"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/844471/Grading_standards_in_GCSE_French_German_and_Spanish_-_FINAL65571.pdf","https://www.gov.uk/government/publications/inter-subject-comparability-in-gcses"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/844033/Statistical_Evidence_Report_-_ISC_-_FINAL65574.pdf","https://www.gov.uk/government/publications/inter-subject-comparability-in-gcses"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/844031/Evaluating_the_impact_of_the_introduction_of_reformed_GCSE_MFL_assessments_in_2018_-_FINAL65572.pdf","https://www.gov.uk/government/publications/inter-subject-comparability-in-gcses"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/844128/Recent_trends_in_modern_foreign_language_exam_entries_in_anglophone_countries_-_FINAL65573.pdf","https://www.gov.uk/government/publications/inter-subject-comparability-in-gcses"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/844034/Investigating_standards_in_GCSE_French__German_and_Spanish_through_the_lens_of_the_CEFR.pdf","https://www.gov.uk/government/publications/inter-subject-comparability-in-gcses"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/844035/Investigating_standards_in_GCSE_French__German_and_Spanish_through_the_lens_of_the_CEFR_-_Appendices.pdf","https://www.gov.uk/government/publications/inter-subject-comparability-in-gcses"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/844037/Awarder_and_stakeholder_surveys_on_GCSE_MFL_performance_standards.pdf","https://www.gov.uk/government/publications/inter-subject-comparability-in-gcses"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/843892/multiple_site_single_service.pdf","https://www.gov.uk/government/publications/multi-site-single-service-improving-outcomes-reconfiguring-services"
"https://www.gov.uk/government/publications/dementia-comorbidities-in-patients/dementia-comorbidities-in-patients-data-briefing","https://www.gov.uk/government/publications/dementia-comorbidities-in-patients"
"https://www.gov.uk/government/statistics/incorporated-companies-in-the-uk-july-to-september-2019/incorporated-companies-in-the-uk-july-to-september-2019","https://www.gov.uk/government/statistics/incorporated-companies-in-the-uk-july-to-september-2019"
"https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/842741/Incorporated_Companies_in_the_UK_2019_Q3_csv_file.csv/preview","https://www.gov.uk/government/statistics/incorporated-companies-in-the-uk-july-to-september-2019"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/842741/Incorporated_Companies_in_the_UK_2019_Q3_csv_file.csv","https://www.gov.uk/government/statistics/incorporated-companies-in-the-uk-july-to-september-2019"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/842873/Incorporated_Companies_in_the_UK_2019_Q3_Tables.xlsx","https://www.gov.uk/government/statistics/incorporated-companies-in-the-uk-july-to-september-2019"
"http://digital.nhs.uk/pubs/msmsjul19exp","https://www.gov.uk/government/statistics/maternity-services-monthly-statistics-july-2019-experimental-statistics"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/843198/3007_ARTES_Final_Report_190612__004_.pdf","https://www.gov.uk/government/publications/an-evaluation-of-uk-funding-through-the-artes-programme"
"https://www.gov.uk/government/publications/cervical-screening-invasive-cervical-cancer-audit-2013-to-2016/executive-summary","https://www.gov.uk/government/publications/cervical-screening-invasive-cervical-cancer-audit-2013-to-2016"
"https://www.gov.uk/government/publications/cervical-screening-invasive-cervical-cancer-audit-2013-to-2016/audit-report","https://www.gov.uk/government/publications/cervical-screening-invasive-cervical-cancer-audit-2013-to-2016"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/841495/Appendix_A_data_completeness.pdf","https://www.gov.uk/government/publications/cervical-screening-invasive-cervical-cancer-audit-2013-to-2016"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/841496/Appendix_B_data_tables.pdf","https://www.gov.uk/government/publications/cervical-screening-invasive-cervical-cancer-audit-2013-to-2016"
"https://www.gov.uk/government/publications/cervical-screening-invasive-cervical-cancer-audit-2013-to-2016/audit-methods","https://www.gov.uk/government/publications/cervical-screening-invasive-cervical-cancer-audit-2013-to-2016"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/840790/1172_summary.pdf","https://www.gov.uk/government/publications/evaluation-of-marine-protected-area-management-measures-concerning-fishing-mmo1172"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/841305/191023_MMO1172_Evaluation_of_MPA_Measures_publication.pdf","https://www.gov.uk/government/publications/evaluation-of-marine-protected-area-management-measures-concerning-fishing-mmo1172"
"https://www.gov.uk/government/publications/guidance-on-seismic-cluster-definition-and-identification/guidance-on-seismic-cluster-definition-and-identification-summary","https://www.gov.uk/government/publications/guidance-on-seismic-cluster-definition-and-identification"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1036380/Onshore_Oil_and_Gas_monitoring_assessing_the_statistical_significance_of_changes_-_report.pdf","https://www.gov.uk/government/publications/onshore-oil-and-gas-monitoring-assessing-the-statistical-significance-of-changes"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/840537/Onshore_Oil_and_Gas_monitoring_assessing_the_statistical_significance_of_changes_-_Annex_A.pdf","https://www.gov.uk/government/publications/onshore-oil-and-gas-monitoring-assessing-the-statistical-significance-of-changes"
"https://www.gov.uk/government/publications/onshore-oil-and-gas-monitoring-assessing-the-statistical-significance-of-changes/onshore-oil-and-gas-monitoring-assessing-the-statistical-significance-of-changes-summary","https://www.gov.uk/government/publications/onshore-oil-and-gas-monitoring-assessing-the-statistical-significance-of-changes"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1036036/Review_of_software_used_by_the_oil_and_gas_industry_to_model_hydraulic_fracturing_-_report.pdf","https://www.gov.uk/government/publications/review-of-software-used-by-the-oil-and-gas-industry-to-model-hydraulic-fracturing"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/840548/Review_of_software_used_by_the_oil_and_gas_industry_to_model_hydraulic_fracturing_-_appendix_B.xlsx","https://www.gov.uk/government/publications/review-of-software-used-by-the-oil-and-gas-industry-to-model-hydraulic-fracturing"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/840549/Review_of_software_used_by_the_oil_and_gas_industry_to_model_hydraulic_fracturing_-_software_annex.xlsx","https://www.gov.uk/government/publications/review-of-software-used-by-the-oil-and-gas-industry-to-model-hydraulic-fracturing"
"https://www.gov.uk/government/publications/review-of-software-used-by-the-oil-and-gas-industry-to-model-hydraulic-fracturing/review-of-software-used-by-the-oil-and-gas-industry-to-model-hydraulic-fracturing-summary","https://www.gov.uk/government/publications/review-of-software-used-by-the-oil-and-gas-industry-to-model-hydraulic-fracturing"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1036351/Review_of_differential_absorption_LiDAR_flare_emission_and_performance_data_-_report.pdf","https://www.gov.uk/government/publications/review-of-differential-absorption-lidar-flare-emission-and-performance-data"
"https://www.gov.uk/government/publications/review-of-differential-absorption-lidar-flare-emission-and-performance-data/review-of-differential-absorption-lidar-flare-emission-and-performance-data-summary","https://www.gov.uk/government/publications/review-of-differential-absorption-lidar-flare-emission-and-performance-data"
"https://www.gov.uk/government/publications/impacts-on-groundwater-quality-from-abandoned-hydrocarbon-wells/impacts-on-groundwater-quality-from-abandoned-hydrocarbon-wells-summary","https://www.gov.uk/government/publications/impacts-on-groundwater-quality-from-abandoned-hydrocarbon-wells"
"https://www.gov.uk/government/publications/3d-groundwater-vulnerability/3d-groundwater-vulnerability-summary","https://www.gov.uk/government/publications/3d-groundwater-vulnerability"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/840062/Bristol_Final_Report_1610.pdf","https://www.gov.uk/government/publications/gender-equality-at-work-research-on-the-barriers-to-womens-progression"
"https://www.gov.uk/government/publications/gender-equality-at-work-research-on-the-barriers-to-womens-progression/employment-pathways-and-occupational-change-after-childbirth-summary-report-html","https://www.gov.uk/government/publications/gender-equality-at-work-research-on-the-barriers-to-womens-progression"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/840848/Bristol_Summary_Report.pdf","https://www.gov.uk/government/publications/gender-equality-at-work-research-on-the-barriers-to-womens-progression"
"https://www.gov.uk/government/publications/gender-equality-at-work-research-on-the-barriers-to-womens-progression/womens-progression-in-the-workplace-summary-report-html","https://www.gov.uk/government/publications/gender-equality-at-work-research-on-the-barriers-to-womens-progression"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/840849/KCL_Summary_Report.pdf","https://www.gov.uk/government/publications/gender-equality-at-work-research-on-the-barriers-to-womens-progression"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/840404/KCL_Main_Report.pdf","https://www.gov.uk/government/publications/gender-equality-at-work-research-on-the-barriers-to-womens-progression"
